Severity,Temperature.F.,Wind_Chill.F.,Humidity...,Pressure.in.,Visibility.mi.,Wind_Direction,Wind_Speed.mph.,Precipitation.in.,Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Time_Of_Day,Month
2,55,55.3332789172934,83,30.09,10,10,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2,67,77.3805,79,29.69,10,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
2,50,49.6775084319585,100,29.94,5,14,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12
2,59,72.4085,96,29.22,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
2,92,97.9111823255345,48,29.9,10,24,8,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
2,79,81.8955323275756,62,30.21,10,5,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
2,63,62.1493348214478,20,24.46,10,21,10,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11
2,70,79.245,88,29.02,10,2,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
2,8,-9.66878172084792,55,29.57,10,24,16,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2,64,75.516,78,29.63,10,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
3,83,86.959292680784,42,29.68,10,10,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2,42,40.6282756554227,67,29.94,10,16,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2,48,65.572,93,29.77,10,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
2,42,61.843,79,30.16,10,2,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12
2,80,83.2981473171569,79,29.69,10,18,8,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8
2,66,65.8676113274294,70,29.31,10,21,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
2,70,79.245,94,28.68,10,2,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10
2,76,78.7565222433312,69,28.83,10,18,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
2,67,66.8029309826767,49,29.2,10,17,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
2,52,51.9398166260924,69,29.86,10,21,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
2,90,95.5479804799603,55,28.78,10,13,9,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
2,92,98.0061725204616,45,30.03,10,14,9,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
2,65,65.5314506049872,78,29.91,10,13,6,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
2,72,80.488,100,30.11,4,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
2,77,79.3257656545968,79,30.12,10,6,13,0.05,28,0,0,1,0,0,0,0,0,1,0,0,0,0,1,12
2,52,49.2010656309425,34,28.9,10,9,8,0,32,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1
2,54,51.6365714656721,35,30.21,10,5,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11
2,76,78.7565222433312,25,27.13,10,8,5,0,7,1,0,1,0,0,0,1,0,0,0,0,0,0,3,10
2,89,94.4727001149913,22,29.25,10,10,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2,81,84.6293163245826,79,29.63,10,6,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
2,72,74.5628985674319,97,29.97,10,21,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11
3,68,68.6851123087793,87,28.77,10,18,8,0.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
2,43,37.7804675281798,40,29.45,10,21,9,0,7,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2
2,88,92.9228398579182,65,29.11,8,19,6,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2,57,53.4278183440287,29,30.22,10,9,16,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
2,46,64.329,66,29.66,9,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2,102,111.492987080433,30,29.83,10,18,17,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2,60,73.03,49,29.16,10,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11
2,64,65.5136657908961,65,30.01,10,8,3,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,3,10
3,26,22.5298101023511,84,30.31,0.25,19,3,0.08,40,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
3,20,48.17,100,27.6,7,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
2,73,75.0588903451371,84,29.71,10,3,6,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
2,34,27.9069877489042,64,29.99,10,18,7,0,7,0,0,1,0,0,0,0,0,0,0,0,1,0,4,1
2,72,72.9961801600515,57,29.99,10,10,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2,46,64.329,68,25.57,10,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
2,82,86.703,88,30.08,10,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
2,32,55.628,79,29.5,10,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
2,50,48.217993020824,80,30.1,10,6,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
2,75,76.8646652126093,43,29.42,10,13,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2,70,70.9660600749473,36,29.5,10,7,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2,24,50.656,84,29.47,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,57,57.5955871114273,45,30.2,10,13,3,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1
2,71,72.6770304100996,75,30.02,10,13,6,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12
2,44,42.8905838495566,97,29.05,2,8,3,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3
2,48,65.572,96,28.92,4,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2,60,58.4310583154661,90,29.92,9,9,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2,58,57.194940832356,93,29.9,4,8,6,0.16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2,83,86.9378448613255,47,29.98,10,6,10,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
2,84,88.1529927733334,58,29.82,10,13,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2,75,77.4407502801746,71,29.92,10,9,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
2,35,28.499266035741,52,29.51,10,21,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2,78,80.5077194509166,76,29.84,10,16,15,0,28,0,0,1,0,0,0,0,0,0,1,0,0,0,2,5
2,44,63.086,99,29.63,3,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,4,12
2,57,54.7127818094845,45,30.14,10,13,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2,66,66.722380572506,20,30.1,10,13,6,0,7,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3
2,94,100.464364560963,49,29.2,10,14,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
2,79,81.7569040874427,77,29.58,8,13,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
2,79,84.8385,35,27.69,10,2,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6
2,62,63.2513575967622,90,28.97,4,24,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
3,69,78.6235,87,29.11,8,2,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
2,63,62.1493348214478,65,28.39,10,17,10,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2,88,93.2844766120229,19,29.85,10,10,14,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2,45,42.3451989395726,74,25.22,10,7,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10
2,66,66.4717583166624,68,29.38,10,14,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
2,74,76.112950958602,79,30.06,10,13,7,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9
2,75,77.5819634270809,82,29.98,10,16,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
2,85,89.350049955362,32,29.97,10,8,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2,59,56.3499719074486,58,29.89,10,9,14,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,3,9
2,80,83.3438454400566,85,30,10,17,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
2,89,91.0535,59,29.99,10,2,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
2,69,69.5858878334111,95,29.09,10,5,10,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7
2,49,46.4765711246873,71,29.65,10,21,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2,81,86.0815,54,28.91,10,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
2,53,51.2402909947623,32,30.26,10,9,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
2,73,74.2620972589606,66,29.71,10,18,13,0,28,0,0,1,0,0,0,0,0,0,0,0,1,0,3,4
2,44,41.1706401233223,73,29.73,2,21,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
2,76,78.6316802476934,67,30.16,10,3,6,0,28,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2
2,37,29.9242717696068,76,28.83,10,18,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,72,72.9068188439819,68,29.99,10,23,14,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2,93,98.8774896955119,54,29.46,10,19,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
2,38,29.9549987971438,55,29.68,10,12,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2,59,72.4085,88,29.61,10,2,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
2,57,55.6254165944804,77,29.86,10,14,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
1,77,79.8226102152121,89,29.25,9,14,6,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
2,62,60.337009170961,72,28.79,10,10,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
2,92,98.3145221382325,37,29.64,10,21,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2,47,64.9505,60,30.15,10,2,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2
2,65,65.5314506049872,78,29.84,10,5,6,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11
2,46,45.1528920436906,89,29.7,10,17,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
3,66,65.2651971809665,16,29.65,10,3,14,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2,83,86.9212682480511,54,30.09,10,6,13,0,28,0,0,1,0,0,0,0,0,1,0,0,0,0,3,4
2,88,93.2508537425963,63,30.03,10,3,13,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
2,30,27.054426490619,82,29.56,9,7,3,0,7,0,0,0,1,0,0,0,0,0,0,0,1,0,4,2
2,66,76.759,100,29.61,10,2,0,0.01,28,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
2,68,68.6851123087793,100,29.29,2,17,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12
2,28,21.4670418067938,100,29.55,2,5,6,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12
2,55,50.8524469128093,86,30.1,7,8,16,0.06,35,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10
2,54,52.9162282858251,80,30.21,10,9,5,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12
2,79,82.0803943997921,54,29.22,10,10,8,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2,45,39.8396757855579,86,29.13,10,5,10,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4
2,81,84.586330085287,69,29.93,10,6,6,0,42,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5
2,68.0656862745098,68.9612182304573,67,29.86,9.84287338893101,2,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10
2,57.8625,57.0311879618222,67,28.96,10,24,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
2,53,51.7416694695748,64,29.7,4,13,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
2,80,83.4547575083323,64,28.89,10,19,5,0,28,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5
2,61,61.138139999577,93,29.99,7,10,5,0.35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12
2,66,76.759,100,30.2,9,2,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
2,57,55.2898302177665,51,30.07,10,23,8,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4
2,82,85.6984193593316,51,30.04,10,6,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2,100,97.89,6,29.81,10,2,0,0,7,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4
2,64,63.5914839534434,90,28.85,3,5,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
2,69,68.446757458605,53,29.92,10,12,21,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2,19,10.7486720991251,46,29.59,10,12,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
2,48,47.4152002378245,86,30.32,10,7,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
2,59.5766233766234,58.7306318869493,67,29.32,9.84287338893101,2,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,76,78.3406361964512,82,29.81,7,16,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
2,98,105.792151123665,20,29.54,10,12,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2,77,80.2186690527668,54,29.85,10,19,3,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4
2,78,80.637815548834,36,30.11,10,12,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2,65,65.8363752645781,84,29.99,10,18,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
2,73,73.9617926399915,42,29.95,10,23,17,0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1
2,27,23.6609641994181,53,29.94,10,21,3,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,2,12
2,81,84.4861162977044,67,30.1,10,6,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
2,75,76.7276296754896,41,30.27,10,3,14,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2,90,95.8778230753648,12,28.66,10,24,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2,79,82.2801986920821,77,29.12,10,7,5,0,7,0,0,0,1,0,0,0,0,0,0,0,1,0,4,8
2,70,79.245,81,30.13,10,2,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,4,12
2,59.5766233766234,58.7306318869493,67,29.32,9.84287338893101,2,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,90,95.962837656802,34,29.85,10,18,17,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2,55,69.9225,45,30.05,10,2,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
2,61,60.7677307349122,22,29.57,10,13,6,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1
3,80,83.0956477280024,74,29.11,10,13,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
2,66,67.0109340808284,78,29.68,7,3,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
2,59,58.0357147549653,63,29.08,10,8,7,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2,81,84.586330085287,94,29.85,7,7,6,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2,69,71.169436276231,93,29.59,0.5,14,3,0.5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
1,83,86.9378448613255,79,29.97,10,6,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
2,9,-10.5918944705083,64,29.11,10,21,21,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
2,73,74.1804224544844,26,29.88,10,21,14,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2,30,27.054426490619,79,29.52,10,9,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12
2,63,60.1368954136065,13,29.74,10,10,25,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2,79,82.2044701502496,82,29.88,10,6,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
2,55,53.2151184339955,35,30.31,10,16,7,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2,71,72.1951560951979,66,29.74,10,21,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
2,72,74.0582869783301,59,30.22,10,16,5,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,3,11
3,86,90.6315963989577,57,29.95,10,18,9,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2,64,63.8141006393201,84,29.88,10,21,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10
2,80,82.9986390905652,67,30.1,10,6,18,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,76,78.7565222433312,76,28.88,10,17,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2,65,65.0318535566849,29,30.09,10,13,8,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
2,47,64.9505,93,29.77,0.5,2,0,0.04,20,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12
2,31,55.0065,76,30.03,10,2,0,0,28,0,0,1,0,0,0,0,0,0,0,0,1,0,4,1
3,83,86.9443083382057,58,29.83,10,6,9,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6
2,61,60.7677307349122,63,29.81,10,24,6,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,2,6
2,49,66.1935,100,29.95,0.25,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10
2,50,66.815,86,29.23,10,2,0,0.02,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
2,75,77.2093827303329,71,28.99,10,24,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
2,86,90.5409799228808,70,30.06,10,14,6,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2,81,84.586330085287,79,30.04,10,18,6,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,4,7
3,85,89.4531024458692,74,30,10,13,13,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2,29,20.5731232446707,75,29.43,10,3,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
2,87,92.0108730015204,57,29.92,10,14,14,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
2,70,69.995046904866,73,29.86,10,7,18,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
3,69,70.2951704750622,90,29.31,4,18,6,0.08,35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8
2,41,34.1022947353958,76,29.45,10,7,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
2,37,29.9242717696068,93,29.47,10,17,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
4,25,8.56355589785184,63,29.8,6,12,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2,81,84.7432854410347,54,29.88,10,23,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2,88,92.6613641205035,62,29.82,10,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
1,86,90.7190195447782,63,29.25,10,5,13,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2,74,75.7830153433805,48,29.42,10,23,10,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
2,58,57.6144635508262,60,30.01,10,7,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
2,38,29.2740407027561,38,30.12,10,12,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2,91,96.0548264117044,53,30.12,10,23,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2,65,66.6448198879631,97,30.08,0.25,10,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12
2,86,90.7372693910178,57,29.86,10,13,14,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2,64,62.5759318890604,78,29.47,10,13,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2,62,74.273,44,28.86,10,2,0,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
2,62,62.3126988158273,32,29.93,10,23,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2,35,25.4315147966441,67,24.12,1,7,15,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
2,44,63.086,68,30.21,10,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12
2,44,42.8905838495566,47,30.19,10,24,3,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,3,12
2,94,101.001190950181,24,29.08,10,13,15,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
3,77,79.3257656545968,90,29.66,7,13,13,0.01,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2,72.4858974358974,74.288231646081,67,30.06,9.84287338893101,2,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
2,66,67.0109340808284,54,29.9,10,18,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,67,68.1854928970787,84,29.54,10,8,5,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,2,10
2,57,53.8027646864434,47,29.6,10,12,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
2,68,69.360051713329,76,30.18,10,19,5,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3
2,61,73.6515,67,25.84,10,2,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
2,50,47.1893730327833,87,29.89,10,14,7,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,2,12
2,44,37.8754450716205,49,28.64,10,17,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10
2,92,97.9111823255345,47,29.4,10,3,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2,72,72.6676135213556,46,28.91,10,24,17,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2,59,58.0357147549653,14,25.66,9.84287338893101,2,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2,59,72.4085,25,29.29,10,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2,68,67.8124044019716,43,29.5,13,7,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2,76,78.4271356476977,46,29.6,10,14,8,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2,61,61.138139999577,97,29.72,2,6,5,0.29,35,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
2,35,32.7101969759539,52,29.46,10,7,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
3,37,58.7355,89,29.1,10,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2,42,37.0235364572945,89,29.27,1,5,8,0.08,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
2,75,82.3525,92,30.05,10,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
2,64,62.8688433687791,70,28.36,10,23,13,0.14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
2,59,58.3858707998748,72,30.27,10,3,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2,88,93.0401706560753,63,29.98,10,13,8,0,44,0,0,0,0,1,0,0,0,0,0,0,0,0,3,7
2,56,70.544,84,29.76,10,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12
2,25,13.9788262755307,93,29.37,4,5,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2,86,90.8410421718538,57,29.68,10,16,21,0,33,0,0,1,0,0,0,0,0,0,0,0,1,0,1,5
2,58,54.8908800768364,87,28.99,4,16,15,0.01,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
2,77,79.9310810595815,18,28.68,10,6,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
2,52,68.058,86,29.74,10,2,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,4,10
1,63,64.3825116938291,97,27.58,10,13,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
2,80,83.3954001177683,81,28.98,10,24,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
2,107,116.177476086006,15,29.53,10,21,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2,56,53.7587157914382,69,30.01,10,17,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2,88,92.9228398579182,55,29.91,10,8,6,0,7,0,0,0,0,0,1,0,0,1,0,0,1,0,1,9
2,58.3605769230769,72.0110985576923,67,29,10,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11
2,74,81.731,97,29.95,10,2,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,4,9
2,50,47.6675010922061,63,30.18,10,8,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,61,73.6515,54,26.18,10,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
2,88,92.8512280383346,36,30.08,10,19,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
2,49,47.0434342045737,87,28.9,10,7,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11
2,90,95.4756764908049,49,29.46,13,17,8,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6
2,49,47.0434342045737,31,26.02,10,12,5,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
2,79,81.857599852414893,34,29.82,10,7,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2,79,82.0803943997921,69,30.12,10,6,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
2,77,79.9310810595815,32,29.89,10,19,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
4,81.1864077669903,84.7736436692375,67,29.94,8,21,7,0,42,0,0,1,0,0,0,0,0,0,0,0,1,0,3,8
